source,text,created_at,sentiment
Twitter for Android,"['cancel', 'today', 'meet', 'fail', 'term', 'condit', 'meet', 'chang', 'last', 'moment', 'nice']",2016-11-22 11:16:45+00:00,1
Twitter for Android,"['perhap', 'new', 'meet', 'set', 'meantim', 'continu', 'cover', 'inaccur', 'nasti', 'tone']",2016-11-22 11:31:18+00:00,1
Twitter for Android,"['fail', 'announc', 'complaint', 'year', 'high', 'fulli', 'understand', 'announc']",2016-11-22 11:36:46+00:00,1
Twitter for Android,"['great', 'meet', 'take', 'place', 'today', 'trump', 'tower', 'concern', 'format', 'peopl', 'run', 'govern', 'next', 'year']",2016-11-22 11:46:57+00:00,2
Twitter Web Client,"['meet', 'back', 'today', 'look', 'forward']",2016-11-22 15:40:31+00:00,2
Twitter Web Client,"['serious', 'consid', 'dr', 'ben', 'carson', 'head', 'hud', 'gotten', 'know', 'well', 'greatli', 'talent', 'person', 'love', 'peopl']",2016-11-22 17:10:47+00:00,3
Twitter for Android,"['bu', 'crash', 'tennesse', 'sad', 'terribl', 'condol', 'famili', 'member', 'love', 'one', 'beauti', 'child', 'rememb']",2016-11-23 00:24:46+00:00,3
Twitter for Android,"['happi', 'thanksgiv', 'everyon', 'togeth', 'make', 'america', 'great']",2016-11-24 03:30:36+00:00,3
Twitter for Android,"['work', 'hard', 'even', 'thanksgiv', 'tri', 'get', 'carrier', 'c', 'compani', 'stay', 'u', 'indiana', 'make', 'progress', 'know', 'soon']",2016-11-24 15:11:58+00:00,3
Twitter for Android,"['fidel', 'castro', 'dead']",2016-11-26 13:08:11+00:00,2
Twitter for Android,"['green', 'parti', 'scam', 'fill', 'coffer', 'ask', 'imposs', 'recount', 'join', 'badli', 'defeat', 'demor', 'dem']",2016-11-27 00:31:32+00:00,1
Twitter for Android,"['democrat', 'incorrectli', 'thought', 'go', 'win', 'ask', 'elect', 'night', 'tabul', 'accept', 'anymor']",2016-11-27 03:59:52+00:00,1
Twitter for Android,"['hillari', 'clinton', 'conced', 'elect', 'call', 'prior', 'victori', 'speech', 'result', 'noth', 'chang']",2016-11-27 12:19:31+00:00,1
Twitter for Android,"['hillari', 'debat', 'answer', 'delay', 'horrifi', 'way', 'democraci', 'work', 'around', 'year', 'free']",2016-11-27 12:55:03+00:00,1
Twitter for Android,"['fair', 'elect', 'accept', 'outcom', 'may', 'like', 'must', 'expect', 'anyon', 'stand']",2016-11-27 13:01:08+00:00,2
Twitter for Android,"['gener', 'elect', 'one', 'appal', 'somebodi', 'nomine', 'one', 'two', 'major', 'parti', 'would', 'take', 'kind']",2016-11-27 13:08:05+00:00,2
Twitter for Android,"['posit', 'said', 'someth', 'truli', 'horrifi', 'refus', 'say', 'would', 'respect', 'result']",2016-11-27 13:18:06+00:00,2
Twitter for Android,"['elect', 'direct', 'threat', 'democraci', 'accept', 'result', 'look', 'futur', 'donald']",2016-11-27 13:23:18+00:00,2
Twitter for Android,"['trump', 'go', 'presid', 'owe', 'open', 'mind', 'chanc', 'lead', 'much', 'time', 'money', 'spent', 'result', 'sad']",2016-11-27 13:29:30+00:00,1
Twitter for Android,"['addit', 'win', 'elector', 'colleg', 'landslid', 'popular', 'vote', 'deduct', 'million', 'peopl', 'vote', 'illeg']",2016-11-27 20:30:43+00:00,2
Twitter for Android,"['would', 'much', 'easier', 'win', 'call', 'popular', 'vote', 'elector', 'colleg', 'would', 'campaign']",2016-11-27 20:34:18+00:00,1
Twitter for Android,"['state', 'instead', 'state', 'visit', 'would', 'even', 'easili', 'convincingli', 'smaller', 'state', 'forgotten']",2016-11-27 20:41:32+00:00,1
Twitter for Android,"['seriou', 'voter', 'fraud', 'virginia', 'new', 'hampshir', 'california', 'medium', 'report', 'seriou', 'bia', 'big', 'problem']",2016-11-28 00:31:54+00:00,1
Twitter for Android,"['cuba', 'unwil', 'make', 'better', 'deal', 'cuban', 'peopl', 'cuban', 'american', 'peopl', 'u', 'whole', 'termin', 'deal']",2016-11-28 14:02:06+00:00,1
Twitter Web Client,"['met', 'gener', 'petraeu', 'impress']",2016-11-28 21:01:47+00:00,3
Twitter for Android,"['embarrass', 'total', 'support', 'hillari', 'clinton', 'yet', 'loss', 'landslid', 'know']",2016-11-29 03:03:59+00:00,1
Twitter for Android,"['great', 'state', 'michigan', 'certifi', 'trump', 'win', 'give', 'make', 'america', 'great', 'support', 'anoth', 'victori']",2016-11-29 11:15:49+00:00,3
Twitter for Android,"['thought', 'would', 'get', 'better', 'fail', 'badli', 'support', 'hillari', 'clinton', 'howev', 'sinc', 'elect', 'wors']",2016-11-29 11:34:42+00:00,1
Twitter for Android,"['nobodi', 'allow', 'burn', 'american', 'flag', 'must', 'consequ', 'perhap', 'loss', 'citizenship', 'year', 'jail']",2016-11-29 11:55:13+00:00,1
Twitter Web Client,"['thought', 'prayer', 'great', 'peopl', 'tennesse', 'terribl', 'wildfir', 'stay', 'safe']",2016-11-29 20:08:12+00:00,3
Twitter for Android,"['go', 'indiana', 'thursday', 'make', 'major', 'announc', 'concern', 'carrier', 'c', 'stay', 'indianapoli', 'great', 'deal', 'worker']",2016-11-30 03:40:16+00:00,3
Twitter for Android,"['big', 'day', 'thursday', 'indiana', 'great', 'worker', 'wonder', 'state', 'keep', 'compani', 'job', 'u', 'thank', 'carrier']",2016-11-30 03:50:44+00:00,3
Twitter for Android,"['isi', 'take', 'credit', 'terribl', 'stab', 'attack', 'ohio', 'state', 'univers', 'somali', 'refuge', 'countri']",2016-11-30 11:20:01+00:00,2
Twitter for Android,"['law', 'feel', 'visual', 'import', 'presid', 'way', 'conflict', 'interest', 'variou', 'busi']",2016-11-30 11:54:40+00:00,2
Twitter for Android,"['henc', 'legal', 'document', 'craft', 'take', 'complet', 'busi', 'oper', 'presid', 'far', 'import', 'task']",2016-11-30 11:59:38+00:00,2
Twitter for Android,"['look', 'forward', 'go', 'indiana', 'tomorrow', 'order', 'great', 'worker', 'carrier', 'sell', 'mani', 'air', 'condition']",2016-12-01 03:48:35+00:00,3
Twitter for iPhone,"['thought', 'prayer', 'affect', 'tragic', 'storm', 'tornado', 'southeastern', 'unit', 'state', 'stay', 'safe']",2016-12-01 14:37:57+00:00,3
Twitter for Android,"['get', 'readi', 'leav', 'great', 'state', 'indiana', 'meet', 'hard', 'work', 'wonder', 'peopl', 'carrier', 'c']",2016-12-01 14:38:09+00:00,3
Twitter for Android,"['presid', 'taiwan', 'call', 'today', 'wish', 'congratul', 'win', 'presid', 'thank']",2016-12-03 00:44:20+00:00,3
Twitter for Android,"['interest', 'u', 'sell', 'taiwan', 'billion', 'dollar', 'militari', 'equip', 'accept', 'congratulatori', 'call']",2016-12-03 01:41:30+00:00,2
Twitter for Android,"['rexnord', 'indiana', 'move', 'mexico', 'rather', 'vicious', 'fire', 'worker', 'happen', 'countri']",2016-12-03 03:06:41+00:00,1
Twitter for iPhone,"['state', 'treasur', 'john', 'kennedi', 'choic', 'u', 'senat', 'louisiana', 'earli', 'vote', 'today', 'elect', 'next', 'saturday']",2016-12-03 19:09:40+00:00,2
Twitter for iPhone,"['great', 'vpe', 'penni', 'louisiana', 'campaign', 'john', 'kennedi', 'u', 'senat', 'john', 'tremend', 'help', 'u', 'washington']",2016-12-03 19:13:01+00:00,3
Twitter for Android,"['tri', 'watch', 'saturday', 'night', 'live', 'unwatch', 'total', 'bias', 'funni', 'baldwin', 'imperson', 'get', 'wors', 'sad']",2016-12-04 05:13:58+00:00,1
Twitter for Android,"['u', 'go', 'substantiali', 'reduc', 'tax', 'regul', 'busi', 'busi', 'leaf', 'countri', 'anoth', 'countri']",2016-12-04 11:41:47+00:00,3
Twitter for Android,"['expens', 'mistak', 'unit', 'state', 'open', 'busi']",2016-12-04 12:23:27+00:00,1
Twitter for Android,"['green', 'parti', 'drop', 'recount', 'suit', 'pennsylvania', 'lose', 'vote', 'wisconsin', 'recount', 'stein', 'scam', 'rais', 'money']",2016-12-04 18:58:43+00:00,1
Twitter for Android,"['run', 'rate', 'hit', 'produc', 'great', 'harvey', 'levin', 'tmz', 'p', 'enjoy']",2016-12-04 21:47:21+00:00,2
Twitter for Android,"['china', 'ask', 'u', 'ok', 'devalu', 'currenc', 'make', 'hard', 'compani', 'compet', 'heavili', 'tax', 'product', 'go']",2016-12-04 22:23:55+00:00,1
Twitter for Android,"['countri', 'u', 'tax', 'build', 'massiv', 'militari', 'complex', 'middl', 'south', 'china', 'sea', 'think']",2016-12-04 22:30:22+00:00,1
Twitter Web Client,"['press', 'would', 'cover', 'accur', 'honor', 'would', 'far', 'le', 'reason', 'sadli', 'know', 'ever', 'happen']",2016-12-05 16:00:27+00:00,1
Twitter for Android,"['boe', 'build', 'brand', 'new', 'air', 'forc', 'one', 'futur', 'presid', 'cost', 'control', 'billion', 'cancel', 'order']",2016-12-06 13:52:35+00:00,1
Twitter Web Client,"['masa', 'said', 'would', 'never', 'trump', 'elect']",2016-12-06 19:10:27+00:00,2
Twitter for Android,"['chuck', 'jone', 'presid', 'unit', 'steelwork', 'done', 'terribl', 'job', 'repres', 'worker', 'wonder', 'compani', 'flee', 'countri']",2016-12-08 00:41:48+00:00,1
Twitter for Android,"['unit', 'steelwork', 'good', 'would', 'kept', 'job', 'indiana', 'spend', 'time', 'work', 'le', 'time', 'talk', 'reduc', 'due']",2016-12-08 01:56:40+00:00,1
Twitter for iPhone,"['today', 'lost', 'great', 'pioneer', 'air', 'space', 'john', 'glenn', 'hero', 'inspir', 'gener', 'futur', 'explor', 'miss']",2016-12-08 21:15:52+00:00,1
Twitter for Android,"['one', 'finest', 'peopl', 'know', 'former', 'great', 'mayor', 'n', 'c', 'took', 'consider']",2016-12-10 11:19:24+00:00,3
Twitter for Android,"['noth', 'apprentic', 'except', 'fact', 'conceiv', 'mark', 'b', 'big', 'stake', 'devot', 'zero', 'time']",2016-12-10 11:27:22+00:00,2
Twitter for Android,"['show', 'support', 'arm', 'forc', 'go', 'armi', 'navi', 'game', 'today', 'look', 'forward', 'fun']",2016-12-10 12:38:24+00:00,3
Twitter for iPhone,"['report', 'work', 'apprentic', 'presid', 'even', 'part', 'time', 'ridicul', 'untru', 'fake', 'news']",2016-12-10 14:11:49+00:00,1
Twitter for Android,"['interview', 'today', 'fox', 'news', 'sunday', 'chri', 'wallac', 'eastern', 'network', 'enjoy']",2016-12-11 12:56:18+00:00,2
Twitter for Android,"['armi', 'navi', 'game', 'fantast', 'noth', 'like', 'spirit', 'stadium', 'wonder', 'experi', 'congrat', 'armi']",2016-12-11 13:12:06+00:00,3
Twitter for Android,"['spent', 'friday', 'campaign', 'john', 'kennedi', 'great', 'state', 'louisiana', 'u', 'senat', 'elect', 'john']",2016-12-11 13:51:47+00:00,3
Twitter for Android,"['whether', 'choos', 'rex', 'tillerson', 'chairman', 'ceo', 'exxonmobil', 'world', 'class', 'player', 'dealmak', 'stay', 'tune']",2016-12-11 15:29:10+00:00,3
Twitter for Android,"['interview', 'p', 'enjoy']",2016-12-12 00:32:28+00:00,2
Twitter for Android,"['watch', 'bias', 'inaccur', 'bad', 'point', 'point', 'get', 'much', 'wors', 'although', 'right']",2016-12-12 01:02:14+00:00,1
Twitter for Android,"['imagin', 'elect', 'result', 'opposit', 'tri', 'play', 'russia', 'cia', 'card', 'would', 'call', 'conspiraci', 'theori']",2016-12-12 13:17:54+00:00,1
Twitter for Android,"['unless', 'catch', 'act', 'hard', 'determin', 'hack', 'brought', 'elect']",2016-12-12 13:21:20+00:00,1
Twitter for Android,"['f', 'program', 'cost', 'control', 'billion', 'dollar', 'save', 'militari', 'purchas', 'januari', 'th']",2016-12-12 13:26:13+00:00,2
Twitter for Android,"['final', 'wisconsin', 'vote', 'guess', 'pick', 'addit', 'vote', 'dem', 'green', 'parti', 'rest', 'scam']",2016-12-12 23:40:48+00:00,1
Twitter for Android,"['make', 'announc', 'next', 'secretari', 'state', 'tomorrow', 'morn']",2016-12-13 00:33:05+00:00,2
Twitter for Android,"['presid', 'two', 'child', 'eric', 'plu', 'execut', 'manag', 'new', 'deal', 'done', 'term', 'offic']",2016-12-13 04:32:01+00:00,2
Twitter for Android,"['hold', 'press', 'confer', 'near', 'futur', 'discu', 'busi', 'cabinet', 'pick', 'topic', 'interest', 'busi', 'time']",2016-12-13 04:41:33+00:00,2
Twitter for Android,"['chosen', 'one', 'truli', 'great', 'busi', 'leader', 'world', 'rex', 'tillerson', 'chairman', 'ceo', 'exxonmobil', 'secretari', 'state']",2016-12-13 11:43:38+00:00,3
Twitter for Android,"['wisconsin', 'pennsylvania', 'certifi', 'win', 'state', 'actual', 'pick', 'addit', 'vote']",2016-12-13 11:57:35+00:00,3
Twitter for Android,"['thing', 'like', 'best', 'rex', 'tillerson', 'vast', 'experi', 'deal', 'success', 'type', 'foreign', 'govern']",2016-12-13 12:44:06+00:00,3
Twitter for Android,"['anyon', 'look', 'realli', 'poor', 'number', 'magazin', 'way', 'big', 'troubl', 'dead', 'graydon', 'carter', 'talent']",2016-12-15 13:05:55+00:00,1
Twitter for Android,"['thank', 'time', 'magazin', 'financi', 'time', 'name', 'great', 'honor']",2016-12-15 13:09:14+00:00,3
Twitter for Android,"['medium', 'tri', 'hard', 'make', 'move', 'white', 'hous', 'pertain', 'busi', 'complex', 'actual']",2016-12-15 13:28:54+00:00,1
Twitter for iPhone,"['russia', 'entiti', 'hack', 'white', 'hous', 'wait', 'long', 'act', 'complain', 'hillari', 'lost']",2016-12-15 14:24:29+00:00,1
Twitter for Android,"['talk', 'cyberattack', 'reveal', 'head', 'dnc', 'illeg', 'gave', 'hillari', 'question', 'debat']",2016-12-16 11:09:19+00:00,1
Twitter Web Client,"['well', 'togeth', 'hope', 'fan', 'go', 'c', 'jan', 'th', 'swear', 'let', 'set', 'time', 'record']",2016-12-16 16:03:09+00:00,3
Twitter for Android,"['last', 'night', 'orlando', 'florida', 'incred', 'massiv', 'crowd', 'thank', 'florida', 'today', 'p', 'alabama', 'last', 'ralli']",2016-12-17 13:05:02+00:00,3
Twitter for Android,"['mobil', 'alabama', 'today', 'p', 'last', 'ralli', 'year', 'biggest', 'crowd', 'expect', 'see']",2016-12-17 13:20:23+00:00,3
Twitter for iPhone,"['china', 'steal', 'unit', 'state', 'navi', 'research', 'drone', 'intern', 'water', 'rip', 'water', 'take', 'china', 'unpreced', 'act']",2016-12-17 13:57:20+00:00,1
Twitter for Android,"['tell', 'china', 'want', 'drone', 'stole', 'back', 'let', 'keep']",2016-12-18 00:59:25+00:00,1
Twitter for Android,"['mani', 'support', 'act', 'threaten', 'peopl', 'like', 'lost', 'elect', 'would', 'scorn', 'call', 'terribl', 'name']",2016-12-18 21:54:40+00:00,1
Twitter for Android,"['today', 'terror', 'attack', 'turkey', 'switzerland', 'germani', 'get', 'wors', 'civil', 'world', 'must', 'chang', 'think']",2016-12-19 23:21:11+00:00,1
Twitter for Android,"['thank', 'great', 'support', 'offici', 'elect', 'despit', 'distort', 'inaccur', 'medium']",2016-12-19 23:51:41+00:00,3
Twitter for Android,"['especi', 'get', 'peopl', 'even', 'unlimit', 'budget', 'vote', 'vital', 'swing', 'state', 'focus', 'wrong', 'state']",2016-12-20 13:09:18+00:00,3
Twitter for Android,"['ye', 'true', 'carlo', 'slim', 'great', 'businessman', 'mexico', 'call', 'get', 'togeth', 'meet', 'met', 'great', 'guy']",2016-12-20 20:27:57+00:00,3
Twitter for Android,"['campaign', 'win', 'elector', 'colleg', 'much', 'difficult', 'sophist', 'popular', 'vote', 'hillari', 'focus', 'wrong', 'state']",2016-12-21 13:15:14+00:00,1
Twitter for Android,"['would', 'done', 'even', 'better', 'elect', 'possibl', 'winner', 'base', 'popular', 'vote', 'would', 'campaign', 'differ']",2016-12-21 13:24:29+00:00,2
Twitter for Android,"['heard', 'pundit', 'comment', 'discuss', 'fact', 'spent', 'far', 'le', 'money', 'win', 'hillari', 'loss']",2016-12-21 13:29:38+00:00,1
Twitter for Android,"['met', 'realli', 'great', 'air', 'forc', 'gener', 'navi', 'admir', 'today', 'talk', 'airplan', 'capabl', 'price', 'impress', 'peopl']",2016-12-22 03:39:33+00:00,3
Twitter for Android,"['someon', 'incorrectli', 'state', 'phrase', 'longer', 'use', 'actual', 'alway', 'tri', 'dt']",2016-12-22 16:41:52+00:00,2
Twitter for Android,"['unit', 'state', 'must', 'greatli', 'strengthen', 'expand', 'nuclear', 'capabl', 'time', 'world', 'come', 'sen', 'regard', 'nuke']",2016-12-22 16:50:30+00:00,2
Twitter for Android,"['base', 'tremend', 'cost', 'cost', 'overrun', 'lockhe', 'martin', 'f', 'ask', 'boe', 'price', 'compar', 'f', 'super', 'hornet']",2016-12-22 22:26:05+00:00,2
Twitter for Android,"['call', 'list', 'celebr', 'want', 'tix', 'inaugur', 'look', 'hillari', 'noth', 'want', 'peopl']",2016-12-23 01:59:58+00:00,1
Twitter for Android,"['presid', 'ridicul', 'shame', 'love', 'kid', 'rais', 'million', 'dollar', 'must', 'stop', 'wrong', 'answer']",2016-12-23 11:58:36+00:00,1
Twitter for iPhone,"['u', 'n', 'thing', 'differ', 'jan', 'th']",2016-12-23 20:14:34+00:00,2
Twitter for Android,"['slaughter', 'pure', 'religi', 'threat', 'turn', 'realiti', 'hatr', 'u', 'countri', 'fight', 'back']",2016-12-23 21:23:00+00:00,1
Twitter for Android,"['vladimir', 'putin', 'said', 'today', 'hillari', 'dem', 'true']",2016-12-24 00:13:02+00:00,1
Twitter for Android,"['purpos', 'left', 'part', 'nuclear', 'qout', 'dishonest']",2016-12-24 20:59:30+00:00,1
Twitter for Android,"['big', 'loss', 'yesterday', 'israel', 'unit', 'nation', 'make', 'much', 'harder', 'negoti', 'peac', 'bad', 'get', 'done', 'anyway']",2016-12-24 21:33:27+00:00,3
Twitter for Android,"['tonight', 'p', 'enjoy']",2016-12-25 00:21:08+00:00,2
Twitter for Android,"['merri', 'christma', 'happi', 'new', 'year', 'everyon']",2016-12-25 17:48:48+00:00,3
Twitter for Android,"['presid', 'obama', 'said', 'think', 'would', 'say', 'say', 'way', 'job', 'leav', 'isi', 'ocar', 'etc']",2016-12-26 21:36:28+00:00,1
Twitter for Android,"['unit', 'nation', 'great', 'potenti', 'right', 'club', 'peopl', 'get', 'togeth', 'talk', 'good', 'time', 'sad']",2016-12-26 21:41:58+00:00,1
Twitter for iPhone,"['world', 'gloomi', 'hope', 'market', 'nearli', 'christma', 'spend', 'trillion', 'dollar']",2016-12-26 23:32:28+00:00,3
Twitter for Android,"['gave', 'million', 'dollar', 'djt', 'foundat', 'rais', 'reciev', 'million', 'given', 'chariti', 'medium', 'report']",2016-12-27 02:53:20+00:00,1
Twitter for Android,"['djt', 'foundat', 'unlik', 'foundat', 'never', 'paid', 'fee', 'rent', 'salari', 'expens', 'money', 'go', 'wonder', 'chariti']",2016-12-27 03:06:59+00:00,3
Twitter for Android,"['presid', 'obama', 'campaign', 'hard', 'person', 'import', 'swing', 'state', 'lost', 'voter', 'want', 'make', 'america', 'great']",2016-12-27 21:52:29+00:00,3
Twitter for Android,"['u', 'consum', 'confid', 'index', 'decemb', 'surg', 'nearli', 'four', 'point', 'highest', 'level', 'year', 'thank', 'donald']",2016-12-28 03:10:07+00:00,3
Twitter for Android,"['best', 'disregard', 'mani', 'inflammatori', 'presid', 'statement', 'roadblock', 'thought', 'go', 'smooth', 'transit']",2016-12-28 14:07:13+00:00,1
Twitter for Android,"['anymor', 'begin', 'end', 'horribl', 'iran', 'deal', 'u', 'n', 'stay', 'strong', 'israel', 'januari', 'th', 'fast', 'approach']",2016-12-28 14:25:11+00:00,1
Twitter for Android,"['great', 'move', 'delay', 'v', 'putin', 'alway', 'knew', 'smart']",2016-12-30 19:41:33+00:00,3
Twitter for Android,"['russian', 'play', 'fool', 'funni', 'watch', 'clue', 'total', 'get']",2016-12-30 22:18:18+00:00,1
Twitter for Android,"['happi', 'new', 'year', 'includ', 'mani', 'enemi', 'fought', 'lost', 'badli', 'know', 'love']",2016-12-31 13:17:21+00:00,3
Twitter for Android,"['well', 'new', 'year', 'begin', 'togeth', 'make', 'america', 'great']",2017-01-02 14:40:10+00:00,3
Twitter for Android,"['chicago', 'murder', 'rate', 'record', 'set', 'shoot', 'victim', 'murder', 'mayor', 'must', 'ask', 'feder', 'help']",2017-01-02 17:31:17+00:00,1
Twitter for Android,"['releas', 'book', 'call', 'explor', 'race', 'victori', 'hope', 'well', 'use', 'worst', 'cover', 'photo']",2017-01-02 18:32:29+00:00,1
Twitter for Android,"['thought', 'felt', 'would', 'win', 'big', 'easili', 'fabl', 'cancel', 'firework', 'knew']",2017-01-02 18:44:04+00:00,3
Twitter for Android,"['north', 'korea', 'state', 'final', 'stage', 'develop', 'nuclear', 'weapon', 'capabl', 'reach', 'part', 'u', 'happen']",2017-01-02 23:05:44+00:00,3
Twitter for Android,"['china', 'take', 'massiv', 'amount', 'money', 'wealth', 'u', 'total', 'one', 'side', 'trade', 'help', 'north', 'korea', 'nice']",2017-01-02 23:47:12+00:00,1
Twitter for Android,"['gener', 'motor', 'send', 'mexican', 'made', 'model', 'chevi', 'cruze', 'u', 'car', 'dealer', 'tax', 'free', 'across', 'border', 'make', 'u', 'pay', 'big', 'border', 'tax']",2017-01-03 12:30:05+00:00,1
Twitter for Android,"['peopl', 'must', 'rememb', 'obamacar', 'work', 'afford', 'increas', 'arizona', 'bill', 'clinton', 'call']",2017-01-03 12:46:33+00:00,1
Twitter for Android,"['democrat', 'governor', 'minnesota', 'said', 'lousi', 'healthcar']",2017-01-03 12:51:15+00:00,1
